Vehicle_ID,Model_Year,Brand,Model,Electric_Vehicle_Type,CAFV_Eligibility,Electric_Range,Base_MSRP,Vehicle_Age,Price_Category,Range_Category,Vehicle_Type
105102,2019,Byd India,450X,BEV,Eligible,443,2889645,7,Midrange,Long,2 Wheeler
105103,2019,Tvs Motor,Nexon Ev,BEV,Eligible,223,3320161,7,Premium,Medium,4 Wheeler
105104,2019,Ather Energy,Zs Ev,BEV,Not Eligible,508,3834935,7,Premium,Long,4 Wheeler
105105,2019,Byd India,Atto 3,BEV,Eligible,518,2104373,7,Midrange,Long,4 Wheeler
105106,2019,Hyundai Ev,Atto 3,BEV,Eligible,515,1691621,7,Midrange,Long,4 Wheeler
105107,2019,Mahindra Electric,Zs Ev,BEV,Eligible,125,2705965,7,Midrange,Short,4 Wheeler
105108,2019,Mg Motor India,Nexon Ev,BEV,Eligible,233,2029498,7,Midrange,Medium,4 Wheeler
105109,2019,Ather Energy,Xuv400,BEV,Not Eligible,413,1985570,7,Midrange,Long,4 Wheeler
105110,2019,Tata Motors,Iqube,BEV,Not Eligible,137,1331160,7,Budget,Short,2 Wheeler
105111,2019,Mahindra Electric,Xuv400,BEV,Eligible,510,1928278,7,Midrange,Long,4 Wheeler
105112,2019,Hyundai Ev,S1 Pro,BEV,Eligible,511,3745197,7,Premium,Long,2 Wheeler
105113,2019,Byd India,Nexon Ev,BEV,Eligible,486,3206185,7,Premium,Long,4 Wheeler
105114,2019,Hyundai Ev,Nexon Ev,BEV,Eligible,326,2412120,7,Midrange,Medium,4 Wheeler
105115,2019,Hyundai Ev,450X,BEV,Eligible,423,2521003,7,Midrange,Long,2 Wheeler
105116,2019,Mg Motor India,Iqube,BEV,Not Eligible,408,1900269,7,Midrange,Long,2 Wheeler
105117,2019,Ather Energy,Kona Ev,PHEV,Eligible,330,2512798,7,Midrange,Medium,4 Wheeler
105118,2019,Tata Motors,Kona Ev,BEV,Eligible,338,3132866,7,Premium,Medium,4 Wheeler
105119,2019,Mahindra Electric,450X,PHEV,Not Eligible,431,4235697,7,Premium,Long,2 Wheeler
105120,2019,Mg Motor India,S1 Pro,BEV,Not Eligible,278,3405162,7,Premium,Medium,2 Wheeler
105121,2019,Mg Motor India,Atto 3,BEV,Eligible,434,4424377,7,Premium,Long,4 Wheeler
105122,2019,Mahindra Electric,Xuv400,BEV,Eligible,475,3621921,7,Premium,Long,4 Wheeler
105123,2019,Tvs Motor,450X,BEV,Eligible,353,2142854,7,Midrange,Medium,2 Wheeler
105124,2019,Ather Energy,450X,PHEV,Eligible,273,4256068,7,Premium,Medium,2 Wheeler
105125,2019,Tvs Motor,Kona Ev,BEV,Eligible,404,4454784,7,Premium,Long,4 Wheeler
105126,2019,Byd India,Xuv400,BEV,Eligible,144,3863621,7,Premium,Short,4 Wheeler
105127,2019,Tata Motors,Xuv400,BEV,Eligible,327,1605605,7,Midrange,Medium,4 Wheeler
105128,2019,Mahindra Electric,Atto 3,BEV,Eligible,154,3343349,7,Premium,Short,4 Wheeler
105129,2019,Byd India,Zs Ev,BEV,Eligible,391,3428965,7,Premium,Medium,4 Wheeler
105130,2019,Tata Motors,Xuv400,BEV,Eligible,181,2535903,7,Midrange,Short,4 Wheeler
105131,2019,Byd India,Kona Ev,BEV,Eligible,359,1344108,7,Budget,Medium,4 Wheeler
105132,2019,Ather Energy,Atto 3,BEV,Eligible,209,2710679,7,Midrange,Medium,4 Wheeler
105133,2019,Hyundai Ev,Atto 3,PHEV,Eligible,409,1763772,7,Midrange,Long,4 Wheeler
105134,2019,Tata Motors,Nexon Ev,PHEV,Not Eligible,458,2895984,7,Midrange,Long,4 Wheeler
105135,2019,Tvs Motor,Iqube,BEV,Eligible,486,3201638,7,Premium,Long,2 Wheeler
105136,2019,Hyundai Ev,Zs Ev,PHEV,Not Eligible,436,1804657,7,Midrange,Long,4 Wheeler
105137,2019,Ather Energy,450X,BEV,Eligible,463,2850160,7,Midrange,Long,2 Wheeler
105138,2019,Ather Energy,Atto 3,BEV,Eligible,122,1778727,7,Midrange,Short,4 Wheeler
105139,2019,Ola Electric,Nexon Ev,BEV,Eligible,407,1615621,7,Midrange,Long,4 Wheeler
105140,2019,Ola Electric,Atto 3,BEV,Eligible,357,3354257,7,Premium,Medium,4 Wheeler
105141,2019,Mg Motor India,450X,BEV,Eligible,350,979403,7,Budget,Medium,2 Wheeler
105142,2019,Ather Energy,Nexon Ev,BEV,Eligible,291,3694913,7,Premium,Medium,4 Wheeler
105143,2019,Byd India,S1 Pro,BEV,Eligible,121,3229948,7,Premium,Short,2 Wheeler
105144,2019,Ather Energy,Iqube,BEV,Eligible,401,2651633,7,Midrange,Long,2 Wheeler
105145,2019,Hyundai Ev,Atto 3,BEV,Eligible,292,3525194,7,Premium,Medium,4 Wheeler
105146,2019,Tvs Motor,Xuv400,BEV,Eligible,157,2192595,7,Midrange,Short,4 Wheeler
105147,2019,Ola Electric,Zs Ev,BEV,Eligible,453,3327341,7,Premium,Long,4 Wheeler
105148,2019,Ola Electric,Kona Ev,BEV,Eligible,505,1886709,7,Midrange,Long,4 Wheeler
105149,2019,Tata Motors,Kona Ev,BEV,Eligible,119,3499752,7,Premium,Short,4 Wheeler
105150,2019,Mg Motor India,Zs Ev,BEV,Eligible,367,2532855,7,Midrange,Medium,4 Wheeler
105151,2019,Tata Motors,Iqube,BEV,Eligible,175,2976087,7,Midrange,Short,2 Wheeler
105152,2019,Hyundai Ev,Nexon Ev,PHEV,Eligible,112,2751949,7,Midrange,Short,4 Wheeler
105153,2019,Ather Energy,Iqube,BEV,Eligible,158,1959740,7,Midrange,Short,2 Wheeler
105154,2019,Hyundai Ev,Zs Ev,BEV,Not Eligible,331,1547145,7,Midrange,Medium,4 Wheeler
105155,2019,Hyundai Ev,450X,BEV,Eligible,95,3819277,7,Premium,Short,2 Wheeler
105156,2019,Tata Motors,Atto 3,BEV,Eligible,89,3339597,7,Premium,Short,4 Wheeler
105157,2019,Ola Electric,S1 Pro,BEV,Eligible,218,2501572,7,Midrange,Medium,2 Wheeler
105158,2019,Ather Energy,Zs Ev,BEV,Eligible,239,3670667,7,Premium,Medium,4 Wheeler
105159,2019,Byd India,Kona Ev,PHEV,Eligible,385,3940070,7,Premium,Medium,4 Wheeler
105160,2019,Ola Electric,Zs Ev,PHEV,Eligible,386,1567578,7,Midrange,Medium,4 Wheeler
105161,2019,Byd India,Kona Ev,PHEV,Eligible,110,3306204,7,Premium,Short,4 Wheeler
105162,2019,Ather Energy,Atto 3,BEV,Not Eligible,411,1353106,7,Budget,Long,4 Wheeler
105163,2019,Byd India,Nexon Ev,BEV,Eligible,450,2984829,7,Midrange,Long,4 Wheeler
105164,2019,Mahindra Electric,Kona Ev,PHEV,Not Eligible,351,3088759,7,Premium,Medium,4 Wheeler
105165,2019,Tata Motors,Kona Ev,BEV,Not Eligible,150,1800804,7,Midrange,Short,4 Wheeler
105166,2019,Mg Motor India,Nexon Ev,PHEV,Eligible,392,2324606,7,Midrange,Medium,4 Wheeler
105167,2019,Hyundai Ev,Atto 3,PHEV,Eligible,477,1682722,7,Midrange,Long,4 Wheeler
105168,2019,Ola Electric,Xuv400,BEV,Eligible,396,1590145,7,Midrange,Medium,4 Wheeler
105169,2019,Hyundai Ev,Zs Ev,BEV,Eligible,250,4284527,7,Premium,Medium,4 Wheeler
105170,2019,Byd India,Xuv400,BEV,Not Eligible,164,3805041,7,Premium,Short,4 Wheeler
105171,2019,Mahindra Electric,Kona Ev,BEV,Not Eligible,240,1220410,7,Budget,Medium,4 Wheeler
105172,2019,Hyundai Ev,Atto 3,PHEV,Not Eligible,132,2887026,7,Midrange,Short,4 Wheeler
105173,2019,Hyundai Ev,Nexon Ev,BEV,Eligible,345,1179453,7,Budget,Medium,4 Wheeler
105174,2019,Ola Electric,Nexon Ev,BEV,Not Eligible,290,1165066,7,Budget,Medium,4 Wheeler
105175,2019,Tata Motors,Iqube,PHEV,Eligible,147,1314053,7,Budget,Short,2 Wheeler
105176,2019,Tata Motors,Zs Ev,PHEV,Eligible,400,3728911,7,Premium,Long,4 Wheeler
105177,2019,Mahindra Electric,Nexon Ev,PHEV,Not Eligible,174,3074822,7,Premium,Short,4 Wheeler
105178,2019,Mahindra Electric,Iqube,BEV,Eligible,84,3030551,7,Premium,Short,2 Wheeler
105179,2019,Mahindra Electric,S1 Pro,BEV,Eligible,346,1041473,7,Budget,Medium,2 Wheeler
105180,2019,Tata Motors,Nexon Ev,BEV,Eligible,468,1600424,7,Midrange,Long,4 Wheeler
105181,2019,Mg Motor India,Zs Ev,BEV,Eligible,281,2411223,7,Midrange,Medium,4 Wheeler
105182,2019,Tata Motors,Iqube,BEV,Eligible,229,3105526,7,Premium,Medium,2 Wheeler
105183,2019,Byd India,Xuv400,BEV,Not Eligible,324,4346227,7,Premium,Medium,4 Wheeler
105184,2019,Ola Electric,450X,PHEV,Eligible,169,1945611,7,Midrange,Short,2 Wheeler
105185,2019,Ola Electric,Atto 3,BEV,Eligible,223,2251686,7,Midrange,Medium,4 Wheeler
105186,2019,Mg Motor India,Xuv400,BEV,Eligible,154,1252188,7,Budget,Short,4 Wheeler
105187,2019,Ather Energy,Nexon Ev,BEV,Not Eligible,322,2311570,7,Midrange,Medium,4 Wheeler
105188,2019,Tvs Motor,Xuv400,BEV,Eligible,253,2658602,7,Midrange,Medium,4 Wheeler
105189,2019,Ola Electric,450X,BEV,Not Eligible,93,3119027,7,Premium,Short,2 Wheeler
105190,2019,Ather Energy,Xuv400,BEV,Not Eligible,263,4219603,7,Premium,Medium,4 Wheeler
105191,2019,Ather Energy,Atto 3,BEV,Not Eligible,427,2505083,7,Midrange,Long,4 Wheeler
105192,2019,Ather Energy,Atto 3,PHEV,Eligible,225,4332741,7,Premium,Medium,4 Wheeler
105193,2019,Ola Electric,Nexon Ev,BEV,Eligible,186,1663962,7,Midrange,Short,4 Wheeler
105194,2019,Tata Motors,Xuv400,BEV,Eligible,502,3285923,7,Premium,Long,4 Wheeler
105195,2019,Tata Motors,Xuv400,BEV,Not Eligible,298,2293536,7,Midrange,Medium,4 Wheeler
105196,2019,Tata Motors,Iqube,BEV,Not Eligible,306,2205208,7,Midrange,Medium,2 Wheeler
105197,2019,Tvs Motor,Kona Ev,BEV,Eligible,303,2323072,7,Midrange,Medium,4 Wheeler
105198,2019,Mg Motor India,Zs Ev,BEV,Eligible,286,3200670,7,Premium,Medium,4 Wheeler
105199,2019,Tata Motors,Kona Ev,BEV,Eligible,155,2019320,7,Midrange,Short,4 Wheeler
105200,2019,Ola Electric,Atto 3,PHEV,Eligible,208,1082285,7,Budget,Medium,4 Wheeler
105201,2019,Mg Motor India,Kona Ev,BEV,Eligible,257,3882459,7,Premium,Medium,4 Wheeler
105202,2019,Ola Electric,Kona Ev,BEV,Eligible,162,2330838,7,Midrange,Short,4 Wheeler
105203,2019,Mahindra Electric,Xuv400,BEV,Eligible,259,3899045,7,Premium,Medium,4 Wheeler
105204,2019,Ola Electric,450X,PHEV,Not Eligible,381,1175504,7,Budget,Medium,2 Wheeler
105205,2019,Tvs Motor,Atto 3,PHEV,Eligible,332,3610499,7,Premium,Medium,4 Wheeler
105206,2019,Ather Energy,450X,BEV,Eligible,461,4399209,7,Premium,Long,2 Wheeler
105207,2019,Ather Energy,S1 Pro,PHEV,Eligible,393,971220,7,Budget,Medium,2 Wheeler
105208,2019,Tata Motors,450X,PHEV,Eligible,286,4320576,7,Premium,Medium,2 Wheeler
105209,2019,Mahindra Electric,S1 Pro,BEV,Eligible,84,3812337,7,Premium,Short,2 Wheeler
105210,2019,Byd India,Atto 3,BEV,Eligible,348,2051473,7,Midrange,Medium,4 Wheeler
105211,2019,Mg Motor India,S1 Pro,BEV,Eligible,373,1000041,7,Budget,Medium,2 Wheeler
105212,2019,Ola Electric,Xuv400,BEV,Eligible,264,2722183,7,Midrange,Medium,4 Wheeler
105213,2019,Tvs Motor,450X,BEV,Eligible,259,4224801,7,Premium,Medium,2 Wheeler
105214,2019,Ather Energy,Zs Ev,BEV,Eligible,151,4194880,7,Premium,Short,4 Wheeler
105215,2019,Ather Energy,450X,BEV,Eligible,486,922554,7,Budget,Long,2 Wheeler
105216,2019,Mg Motor India,Xuv400,BEV,Eligible,375,4291889,7,Premium,Medium,4 Wheeler
105217,2019,Byd India,S1 Pro,BEV,Eligible,135,3115078,7,Premium,Short,2 Wheeler
105218,2019,Mahindra Electric,S1 Pro,PHEV,Eligible,333,1871238,7,Midrange,Medium,2 Wheeler
105219,2019,Hyundai Ev,Atto 3,BEV,Eligible,455,2643078,7,Midrange,Long,4 Wheeler
105220,2019,Ola Electric,Iqube,BEV,Eligible,143,1255537,7,Budget,Short,2 Wheeler
105221,2019,Mg Motor India,Zs Ev,BEV,Eligible,258,3132373,7,Premium,Medium,4 Wheeler
105222,2019,Mg Motor India,Kona Ev,BEV,Eligible,242,4418963,7,Premium,Medium,4 Wheeler
105223,2019,Tvs Motor,Nexon Ev,PHEV,Eligible,244,4448076,7,Premium,Medium,4 Wheeler
105224,2019,Ola Electric,Iqube,BEV,Eligible,115,2476090,7,Midrange,Short,2 Wheeler
105225,2019,Mahindra Electric,Nexon Ev,BEV,Eligible,502,1348262,7,Budget,Long,4 Wheeler
105226,2019,Ather Energy,Kona Ev,BEV,Eligible,145,2715342,7,Midrange,Short,4 Wheeler
105227,2019,Ather Energy,Kona Ev,BEV,Eligible,314,1546888,7,Midrange,Medium,4 Wheeler
105228,2019,Byd India,Iqube,BEV,Eligible,506,2440322,7,Midrange,Long,2 Wheeler
105229,2019,Ola Electric,Zs Ev,PHEV,Eligible,460,1900834,7,Midrange,Long,4 Wheeler
105230,2019,Mg Motor India,450X,BEV,Eligible,129,2048693,7,Midrange,Short,2 Wheeler
105231,2019,Mg Motor India,Atto 3,BEV,Not Eligible,467,2603842,7,Midrange,Long,4 Wheeler
105232,2019,Tata Motors,Kona Ev,BEV,Eligible,135,3995506,7,Premium,Short,4 Wheeler
105233,2019,Hyundai Ev,Atto 3,PHEV,Not Eligible,151,3773559,7,Premium,Short,4 Wheeler
105234,2019,Tata Motors,Atto 3,PHEV,Not Eligible,466,2675750,7,Midrange,Long,4 Wheeler
105235,2019,Tata Motors,S1 Pro,BEV,Eligible,388,2032233,7,Midrange,Medium,2 Wheeler
105236,2019,Mg Motor India,Zs Ev,PHEV,Eligible,486,1964404,7,Midrange,Long,4 Wheeler
105237,2019,Tvs Motor,Atto 3,BEV,Eligible,263,2682284,7,Midrange,Medium,4 Wheeler
105238,2019,Ather Energy,Zs Ev,BEV,Eligible,262,4090809,7,Premium,Medium,4 Wheeler
105239,2019,Mahindra Electric,Iqube,BEV,Eligible,337,991084,7,Budget,Medium,2 Wheeler
105240,2019,Mg Motor India,450X,BEV,Not Eligible,121,1490108,7,Budget,Short,2 Wheeler
105241,2019,Ola Electric,S1 Pro,PHEV,Eligible,85,1849801,7,Midrange,Short,2 Wheeler
105242,2019,Byd India,450X,BEV,Eligible,430,3734699,7,Premium,Long,2 Wheeler
105243,2019,Mahindra Electric,450X,PHEV,Eligible,295,928512,7,Budget,Medium,2 Wheeler
105244,2019,Hyundai Ev,Iqube,BEV,Eligible,92,1675872,7,Midrange,Short,2 Wheeler
105245,2019,Mg Motor India,Xuv400,BEV,Eligible,183,3934543,7,Premium,Short,4 Wheeler
105246,2019,Ola Electric,Nexon Ev,BEV,Eligible,316,1023263,7,Budget,Medium,4 Wheeler
105247,2019,Tata Motors,Atto 3,BEV,Eligible,371,3520620,7,Premium,Medium,4 Wheeler
105248,2019,Mg Motor India,S1 Pro,BEV,Eligible,243,2770472,7,Midrange,Medium,2 Wheeler
105249,2019,Tvs Motor,Kona Ev,BEV,Eligible,451,1756192,7,Midrange,Long,4 Wheeler
105250,2019,Ola Electric,450X,BEV,Eligible,131,4379645,7,Premium,Short,2 Wheeler
105251,2019,Tvs Motor,Nexon Ev,BEV,Eligible,179,3364592,7,Premium,Short,4 Wheeler
105252,2019,Hyundai Ev,450X,BEV,Eligible,498,2706406,7,Midrange,Long,2 Wheeler
105253,2019,Hyundai Ev,Atto 3,BEV,Eligible,368,3500142,7,Premium,Medium,4 Wheeler
105254,2019,Tata Motors,Atto 3,BEV,Not Eligible,162,2482299,7,Midrange,Short,4 Wheeler
105255,2019,Ola Electric,Zs Ev,BEV,Eligible,457,3399133,7,Premium,Long,4 Wheeler
105256,2019,Ather Energy,S1 Pro,BEV,Eligible,402,3898115,7,Premium,Long,2 Wheeler
105257,2019,Byd India,Kona Ev,BEV,Eligible,515,4085333,7,Premium,Long,4 Wheeler
105258,2019,Mg Motor India,S1 Pro,BEV,Eligible,367,1180789,7,Budget,Medium,2 Wheeler
105259,2019,Ola Electric,S1 Pro,PHEV,Not Eligible,248,1678689,7,Midrange,Medium,2 Wheeler
105260,2019,Mg Motor India,Iqube,BEV,Eligible,204,1008385,7,Budget,Medium,2 Wheeler
105261,2019,Ola Electric,S1 Pro,BEV,Eligible,93,2151823,7,Midrange,Short,2 Wheeler
105262,2019,Ather Energy,S1 Pro,BEV,Eligible,493,2811011,7,Midrange,Long,2 Wheeler
105263,2019,Tvs Motor,Iqube,BEV,Eligible,384,2252334,7,Midrange,Medium,2 Wheeler
105264,2019,Ather Energy,Iqube,BEV,Eligible,383,4368514,7,Premium,Medium,2 Wheeler
105265,2019,Tvs Motor,Kona Ev,BEV,Not Eligible,326,2895436,7,Midrange,Medium,4 Wheeler
105266,2019,Ola Electric,Kona Ev,BEV,Not Eligible,485,1162682,7,Budget,Long,4 Wheeler
105267,2019,Tata Motors,450X,BEV,Eligible,204,2441431,7,Midrange,Medium,2 Wheeler
105268,2019,Mahindra Electric,Iqube,BEV,Eligible,468,1755672,7,Midrange,Long,2 Wheeler
105269,2019,Mahindra Electric,Iqube,BEV,Eligible,213,3291737,7,Premium,Medium,2 Wheeler
105270,2019,Tvs Motor,Kona Ev,BEV,Eligible,348,3293881,7,Premium,Medium,4 Wheeler
105271,2019,Hyundai Ev,Iqube,BEV,Eligible,203,2193893,7,Midrange,Medium,2 Wheeler
105272,2019,Mg Motor India,Iqube,BEV,Not Eligible,167,1288145,7,Budget,Short,2 Wheeler
105273,2019,Mahindra Electric,Iqube,PHEV,Eligible,269,3342211,7,Premium,Medium,2 Wheeler
105274,2019,Tata Motors,Iqube,BEV,Eligible,130,3646096,7,Premium,Short,2 Wheeler
105275,2019,Ather Energy,Nexon Ev,BEV,Eligible,164,4035320,7,Premium,Short,4 Wheeler
105276,2019,Tvs Motor,Kona Ev,BEV,Eligible,396,3012675,7,Premium,Medium,4 Wheeler
105277,2019,Tvs Motor,Xuv400,BEV,Eligible,179,2818071,7,Midrange,Short,4 Wheeler
105278,2019,Tata Motors,Atto 3,BEV,Not Eligible,147,1502265,7,Midrange,Short,4 Wheeler
105279,2019,Ola Electric,Xuv400,BEV,Eligible,89,4024754,7,Premium,Short,4 Wheeler
105280,2019,Tvs Motor,Iqube,BEV,Not Eligible,289,1607760,7,Midrange,Medium,2 Wheeler
105281,2019,Byd India,Zs Ev,BEV,Eligible,396,1413806,7,Budget,Medium,4 Wheeler
105282,2019,Ather Energy,Zs Ev,BEV,Not Eligible,365,1681374,7,Midrange,Medium,4 Wheeler
105283,2019,Ola Electric,Kona Ev,BEV,Eligible,369,3243501,7,Premium,Medium,4 Wheeler
105284,2019,Tata Motors,450X,BEV,Eligible,319,2044745,7,Midrange,Medium,2 Wheeler
105285,2019,Ola Electric,Atto 3,BEV,Eligible,299,3886955,7,Premium,Medium,4 Wheeler
105286,2019,Tvs Motor,Zs Ev,BEV,Not Eligible,482,1023927,7,Budget,Long,4 Wheeler
105287,2019,Mg Motor India,Atto 3,BEV,Not Eligible,379,2946044,7,Midrange,Medium,4 Wheeler
105288,2019,Hyundai Ev,Iqube,BEV,Eligible,316,4467597,7,Premium,Medium,2 Wheeler
105289,2019,Ola Electric,Nexon Ev,BEV,Eligible,280,4007710,7,Premium,Medium,4 Wheeler
105290,2019,Mg Motor India,Zs Ev,BEV,Not Eligible,418,3948782,7,Premium,Long,4 Wheeler
105291,2019,Mg Motor India,S1 Pro,BEV,Eligible,177,2100557,7,Midrange,Short,2 Wheeler
105292,2019,Byd India,Nexon Ev,BEV,Eligible,367,3769825,7,Premium,Medium,4 Wheeler
105293,2019,Mahindra Electric,Xuv400,BEV,Eligible,138,4396989,7,Premium,Short,4 Wheeler
105294,2019,Hyundai Ev,Zs Ev,BEV,Eligible,293,3443866,7,Premium,Medium,4 Wheeler
105295,2019,Byd India,S1 Pro,PHEV,Eligible,489,3082673,7,Premium,Long,2 Wheeler
105296,2019,Mahindra Electric,Nexon Ev,BEV,Eligible,270,1951879,7,Midrange,Medium,4 Wheeler
105297,2019,Ather Energy,Atto 3,BEV,Eligible,174,4283226,7,Premium,Short,4 Wheeler
105298,2019,Ather Energy,450X,BEV,Eligible,148,2459528,7,Midrange,Short,2 Wheeler
105299,2019,Mg Motor India,Zs Ev,BEV,Eligible,414,3259526,7,Premium,Long,4 Wheeler
105300,2019,Tata Motors,Xuv400,PHEV,Eligible,463,3008507,7,Premium,Long,4 Wheeler
105301,2019,Byd India,Iqube,BEV,Not Eligible,179,4167290,7,Premium,Short,2 Wheeler
105302,2019,Mg Motor India,Xuv400,BEV,Eligible,191,3086388,7,Premium,Short,4 Wheeler
105303,2019,Tata Motors,Zs Ev,BEV,Not Eligible,379,2152952,7,Midrange,Medium,4 Wheeler
105304,2019,Ather Energy,Kona Ev,BEV,Eligible,455,1710713,7,Midrange,Long,4 Wheeler
105305,2019,Ola Electric,Kona Ev,PHEV,Eligible,143,2966846,7,Midrange,Short,4 Wheeler
105306,2019,Ather Energy,450X,BEV,Eligible,296,3943674,7,Premium,Medium,2 Wheeler
105307,2019,Mahindra Electric,Nexon Ev,PHEV,Eligible,485,977670,7,Budget,Long,4 Wheeler
105308,2019,Byd India,S1 Pro,BEV,Eligible,220,1422746,7,Budget,Medium,2 Wheeler
105309,2019,Tata Motors,Zs Ev,BEV,Eligible,236,2845337,7,Midrange,Medium,4 Wheeler
105310,2019,Ather Energy,450X,PHEV,Eligible,182,3605683,7,Premium,Short,2 Wheeler
105311,2019,Mahindra Electric,Nexon Ev,BEV,Eligible,367,2379852,7,Midrange,Medium,4 Wheeler
105312,2019,Mahindra Electric,Iqube,PHEV,Eligible,386,4445607,7,Premium,Medium,2 Wheeler
105313,2019,Tvs Motor,Zs Ev,BEV,Eligible,328,2297748,7,Midrange,Medium,4 Wheeler
105314,2019,Tvs Motor,Iqube,BEV,Eligible,234,1755598,7,Midrange,Medium,2 Wheeler
105315,2019,Hyundai Ev,450X,BEV,Not Eligible,411,4177376,7,Premium,Long,2 Wheeler
105316,2019,Tata Motors,Zs Ev,BEV,Eligible,118,2591081,7,Midrange,Short,4 Wheeler
105317,2019,Ather Energy,Xuv400,BEV,Not Eligible,459,1612263,7,Midrange,Long,4 Wheeler
105318,2019,Mg Motor India,Kona Ev,BEV,Eligible,450,1872710,7,Midrange,Long,4 Wheeler
105319,2019,Ather Energy,Iqube,BEV,Eligible,110,1967415,7,Midrange,Short,2 Wheeler
105320,2019,Ola Electric,S1 Pro,BEV,Eligible,268,2236808,7,Midrange,Medium,2 Wheeler
105321,2019,Ather Energy,Atto 3,BEV,Eligible,411,2511567,7,Midrange,Long,4 Wheeler
105322,2019,Ola Electric,S1 Pro,BEV,Eligible,150,2512157,7,Midrange,Short,2 Wheeler
105323,2019,Hyundai Ev,Xuv400,BEV,Eligible,470,1831379,7,Midrange,Long,4 Wheeler
105324,2019,Byd India,Kona Ev,BEV,Eligible,331,3485190,7,Premium,Medium,4 Wheeler
105325,2019,Ather Energy,Xuv400,BEV,Eligible,190,1165425,7,Budget,Short,4 Wheeler
105326,2019,Mahindra Electric,Xuv400,BEV,Eligible,352,1340875,7,Budget,Medium,4 Wheeler
105327,2019,Tvs Motor,Xuv400,BEV,Eligible,360,1700065,7,Midrange,Medium,4 Wheeler
105328,2019,Tvs Motor,S1 Pro,BEV,Eligible,480,1825863,7,Midrange,Long,2 Wheeler
105329,2019,Byd India,Xuv400,BEV,Eligible,208,3243098,7,Premium,Medium,4 Wheeler
105330,2019,Hyundai Ev,Zs Ev,BEV,Not Eligible,317,3198387,7,Premium,Medium,4 Wheeler
105331,2019,Hyundai Ev,Kona Ev,BEV,Eligible,227,3135182,7,Premium,Medium,4 Wheeler
105332,2019,Tata Motors,Iqube,BEV,Not Eligible,252,2423198,7,Midrange,Medium,2 Wheeler
105333,2019,Tata Motors,Xuv400,BEV,Eligible,513,3568062,7,Premium,Long,4 Wheeler
105334,2019,Tata Motors,Kona Ev,BEV,Eligible,175,1739516,7,Midrange,Short,4 Wheeler
105335,2019,Tata Motors,Iqube,BEV,Eligible,86,2731837,7,Midrange,Short,2 Wheeler
105336,2019,Byd India,Kona Ev,PHEV,Not Eligible,267,3828354,7,Premium,Medium,4 Wheeler
105337,2019,Ather Energy,Kona Ev,BEV,Eligible,429,1260182,7,Budget,Long,4 Wheeler
105338,2019,Tata Motors,Zs Ev,BEV,Eligible,244,1340459,7,Budget,Medium,4 Wheeler
105339,2019,Hyundai Ev,450X,BEV,Not Eligible,105,1086901,7,Budget,Short,2 Wheeler
105340,2019,Mahindra Electric,S1 Pro,BEV,Eligible,345,2424210,7,Midrange,Medium,2 Wheeler
105341,2019,Mahindra Electric,450X,BEV,Eligible,85,2202659,7,Midrange,Short,2 Wheeler
105342,2019,Mg Motor India,Kona Ev,PHEV,Eligible,86,2342903,7,Midrange,Short,4 Wheeler
105343,2019,Mahindra Electric,Xuv400,BEV,Not Eligible,243,1893936,7,Midrange,Medium,4 Wheeler
105344,2019,Tvs Motor,Xuv400,BEV,Eligible,386,1233126,7,Budget,Medium,4 Wheeler
105345,2019,Ather Energy,Nexon Ev,BEV,Eligible,135,2005425,7,Midrange,Short,4 Wheeler
105346,2019,Ola Electric,Nexon Ev,PHEV,Eligible,127,3363890,7,Premium,Short,4 Wheeler
105347,2019,Tata Motors,Zs Ev,BEV,Not Eligible,308,2816187,7,Midrange,Medium,4 Wheeler
105348,2019,Tvs Motor,S1 Pro,BEV,Eligible,167,2856132,7,Midrange,Short,2 Wheeler
105349,2019,Mahindra Electric,Zs Ev,BEV,Eligible,392,3407937,7,Premium,Medium,4 Wheeler
105350,2019,Ather Energy,Atto 3,BEV,Eligible,282,1142462,7,Budget,Medium,4 Wheeler
105351,2019,Byd India,Zs Ev,BEV,Not Eligible,517,4029268,7,Premium,Long,4 Wheeler
105352,2019,Hyundai Ev,Kona Ev,BEV,Not Eligible,188,3562679,7,Premium,Short,4 Wheeler
105353,2019,Hyundai Ev,S1 Pro,BEV,Eligible,112,4195540,7,Premium,Short,2 Wheeler
105354,2019,Byd India,Nexon Ev,BEV,Not Eligible,156,1030134,7,Budget,Short,4 Wheeler
105355,2019,Mahindra Electric,Atto 3,PHEV,Eligible,309,1847714,7,Midrange,Medium,4 Wheeler
105356,2019,Mahindra Electric,Zs Ev,BEV,Eligible,331,2871937,7,Midrange,Medium,4 Wheeler
105357,2019,Hyundai Ev,Xuv400,PHEV,Eligible,195,1676264,7,Midrange,Short,4 Wheeler
105358,2019,Ola Electric,Iqube,PHEV,Not Eligible,485,4220520,7,Premium,Long,2 Wheeler
105359,2019,Mahindra Electric,Zs Ev,BEV,Eligible,366,2301360,7,Midrange,Medium,4 Wheeler
105360,2019,Hyundai Ev,Iqube,BEV,Eligible,442,3844962,7,Premium,Long,2 Wheeler
105361,2019,Tvs Motor,450X,BEV,Eligible,411,2036365,7,Midrange,Long,2 Wheeler
105362,2019,Ola Electric,S1 Pro,BEV,Eligible,246,3292210,7,Premium,Medium,2 Wheeler
